Symbol,Name,산업분류(중분류),cheap_mean_3y,MarketPriceProxy,Base_intrinsic,undervaluation_base,Conservative,Base,Optimistic,undervaluation_Conservative,undervaluation_Base,undervaluation_Optimistic,robust_score,final_score
A002760,보락,화학물질 및 화학제품 제조업; 의약품 제외,0.1978808160508954,0.1311156473790543,-0.0921509346992689,-1.702821795425082,-0.0374201211825036,-0.0919814503557135,-0.1972909529256336,-1.2853978295536483,-1.7015291629518168,-2.5047094444438582,,-0.4119061306020769
A005030,부산주공,자동차 및 트레일러 제조업,0.0784144359727275,0.04866159064486866,-0.0245232952957353,-1.5039558915101199,-0.0099177277413301,-0.0236956436815485,-0.0508852357723714,-1.2038101839643813,-1.486947577494514,-2.0456961044231137,,-0.4119795494666722
A029780,삼성카드,금융업,0.6067364019765704,3.0894345890886377,-4.282729440278657,-2.386250239899733,-1.8256800149298864,-4.269745205707935,-14.44903124005904,-1.5909430875726842,-2.382047453209709,-5.676917676487013,,-0.41250687098163463
A214420,토니모리,화학물질 및 화학제품 제조업; 의약품 제외,0.4303756704511421,0.43824905595636127,-0.4788477263804417,-2.092638352261786,-0.1962780200921823,-0.4811220946451654,-1.0319411593877488,-1.4478686660576097,-2.097828022915521,-3.354691117670096,,-0.41260367045296475
A004380,삼익THK,기타 기계 및 장비 제조업,0.38002525559811556,1.0810845411995733,-1.0915320286850472,-2.0096638949937082,-0.4441888619095135,-1.0915320286850472,-2.3412376436757447,-1.4108733822210062,-2.0096638949937082,-3.1656378890386345,,-0.4128865406990546
A037560,LG헬로비전,방송 및 영상·오디오물 제공 서비스업,0.6583333333333334,0.3431124921517967,-0.5063543879984471,-2.4757678591732253,-0.21673766578858,-0.5020244996054134,-1.786228970775113,-1.631681068880153,-2.4631484165936817,-6.205957263674521,,-0.4135636910853009
A100090,SK오션플랜트,1차 금속 제조업,0.17485031238735896,1.9831457006627573,-1.3393662768646162,-1.6753746214496528,-0.5454342673570396,-1.3391587368842974,-2.872323875701987,-1.2750348938934533,-1.6752699695422062,-2.4483675479527656,,-0.41518723024121634
A007110,일신석재,도매 및 상품 중개업,0.23091153541314038,0.10811239137182145,-0.0832109021082414,-1.7696703500162294,-0.0337492520663745,-0.0829777756067615,-0.1779768150356437,-1.3121682134502386,-1.7675140153119298,-2.646220315519094,,-0.4154453372982986
A322000,HD현대에너지솔루션,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",0.576179709366902,2.7867924145528873,-3.7529762475347934,-2.3467010416478837,-1.524700986876896,-3.747492384840355,-8.03756310653397,-1.5471168139093412,-2.344733237133345,-3.8841628334285225,,-0.4159204578109141
A265560,영화테크,자동차 및 트레일러 제조업,0.142174303695672,1.0373027459541322,-0.6492525827627768,-1.6259046216691357,-0.2592479759455471,-0.6419007020792644,-1.3762177324119378,-1.249925084028468,-1.6188171241066476,-2.3267271659886184,,-0.4166842346529047
A187270,신화콘텍,전기장비 제조업,0.6889871016079515,0.4376622226625691,-0.6734808724562071,-2.5388142672196103,-0.2714585196407528,-0.6692551285145785,-1.435469379711193,-1.6202466321842979,-2.529159004044459,-4.279856714564826,,-0.4171507293619073
A038290,마크로젠,"기타 전문, 과학 및 기술 서비스업",0.3177146927146927,1.8409539383426365,-1.699026058723874,-1.9229052521832584,-0.6999597840572903,-1.7119115879572369,-3.672473763096917,-1.3802158052294595,-1.9299046284115215,-2.9948754211651547,,-0.4180142292976311
A036090,위지트,기타 기계 및 장비 제조업,0.5937836055402288,0.12726222843293977,-0.176046413945177,-2.383335936459291,-0.0717076375596275,-0.1760590730161827,-0.3776240177131971,-1.5634636328674183,-2.383435408794183,-3.9672906278879463,,-0.4181089781676729
A017550,수산세보틱스,기타 기계 및 장비 제조업,0.6535569978501506,0.21093971044528986,-0.3129292390276985,-2.4835008466026176,-0.1259068848508124,-0.3110382925104337,-0.6669439160451254,-1.5968856436989758,-2.474536453348862,-4.161775061875353,,-0.41827175505570996
A020560,아시아나항공,항공 운송업,0.35694444444444445,1.3295623254416693,-1.3152251567398034,-1.9892166253303671,-0.5220686237501856,-1.2725643006800862,-2.729453096092258,-1.39266201648483,-1.9571302347615416,-3.052895937154023,,-0.41829276537688787
A218410,RFHIC,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",0.18699481267351972,1.9583046707695313,-1.3864377921208313,-1.7079785963927767,-0.5628107460413637,-1.3864377921208313,-2.973237593385447,-1.287396927782541,-1.7079785963927767,-2.5182712055816574,,-0.41889617258107315
A021080,에이티넘인베스트,금융업,0.4766471871850586,0.3435516031197302,-0.4095978736731435,-2.192245560648412,-0.1675070381907712,-0.4128402655660549,-0.8853711841178314,-1.487574607918199,-2.2016834205316664,-3.5771126552108483,,-0.41935007460199425
A066360,체리부로,식료품 제조업,0.6369268004948679,0.17857788108410566,-0.2612004910292269,-2.462669897545755,-0.1061235599555566,-0.2603878795237885,-0.5584972629735777,-1.5942704623400425,-2.458119437541945,-4.1274716643688905,,-0.42033756901629254
A323410,카카오뱅크,금융업,0.057601971040418955,2.8486093891960818,-1.4297673244593292,-1.5019176479169123,-0.5803483592137649,-1.4310385076395358,-3.0693305980694503,-1.2037304101484927,-1.502363894841825,-2.0774838451738935,,-0.42177430885486417
A027740,마니커,식료품 제조업,0.19590850485898603,0.11418493547091298,-0.0837811702223756,-1.7337322552826393,-0.034309971886451,-0.0837811702223756,-0.17973250097375,-1.3004772192141842,-1.7337322552826393,-2.5740474015465407,,-0.42216542415529873
A043610,KT지니뮤직,방송 및 영상·오디오물 제공 서비스업,0.3597222222222222,0.45428485494228826,-0.4579545555797587,-2.0080779726586675,-0.1865128465511362,-0.4591613882839314,-0.9847230691334584,-1.4105636464038198,-2.010734527661642,-3.167633497838171,,-0.42256228068648904
A003120,일성아이에스,의료용 물질 및 의약품 제조업,0.8120564883159845,1.8418638177073998,-3.2499027619398357,-2.76446419691606,-1.2703365679451224,-3.146712319790009,-6.746323176015011,-1.68970167920793,-2.7084391851004366,-4.662769804779746,,-0.4233110149168257
A017960,한국카본,금속가공제품 제조업; 기계 및 가구 제외,0.2958506539687768,1.0947543399966904,-0.9925164696370884,-1.90661113034737,-0.402899536015079,-0.9900480971268562,-2.1234447061694213,-1.3680273475931568,-1.9043564030354512,-2.9396540653822307,,-0.4240580121198225
A011690,와이투솔루션,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",0.4336946067657508,0.2787565187639418,-0.3169424232888347,-2.1369865884902577,-0.1291629004525442,-0.3169424232888347,-0.67981352620152,-1.4633538294468467,-2.1369865884902577,-3.438735887562162,,-0.4242486731642019
A102260,동성케미컬,화학물질 및 화학제품 제조업; 의약품 제외,0.7818822136328686,0.5916766467378838,-1.0163835380146122,-2.717802356436211,-0.4220781095497244,-1.0206399833660873,-2.5025233981180577,-1.7133594200088609,-2.7249962272353074,-5.229545668086322,,-0.42439960011442895
A236200,슈프리마,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",0.6736346987582555,2.014550957002704,-3.10029345302851,-2.5389501279437474,-1.2745974186279712,-3.147618001935732,-6.751332217580673,-1.6326955464677582,-2.5624414914869327,-4.351283914716888,,-0.4248676890039964
A018620,우진비앤지,의료용 물질 및 의약품 제조업,0.39233940234539993,0.26538983128001536,-0.2840874465761846,-2.0704533975773973,-0.1158482490805787,-0.2843547124589418,-0.6099119887793427,-1.4365210547888179,-2.071460466617941,-3.2981739196172093,,-0.4249663181005192
A092300,현우산업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",0.623423942343175,0.4090066773515913,-0.5956879111397203,-2.456425882816709,-0.2451527613580105,-0.6036517031980516,-1.2947593831268978,-1.5993857189457856,-2.475896939157155,-4.165619181356038,,-0.42521579367342516
A448900,한국피아이엠,자동차 및 트레일러 제조업,0.17817542946382092,1.1753294042022377,-0.8410345273741702,-1.7155734591231704,-0.3359383821531733,-0.828590671210396,-1.7771559273979465,-1.2858248767980016,-1.704985911394608,-2.5120492357665487,,-0.4255843230050407
A147830,제룡산업,금속가공제품 제조업; 기계 및 가구 제외,0.48419275844227355,0.3465346203047274,-0.4261204386111531,-2.2296619548039427,-0.1715310247329426,-0.4232565651618218,-0.907631117492576,-1.4949895758816412,-2.221397633487899,-3.6191643325404104,,-0.426802207220046
A004450,삼화왕관,금속가공제품 제조업; 기계 및 가구 제외,0.4380564540767955,2.9479319526053307,-3.406230790929318,-2.1554645241790436,-1.495884891978838,-3.452999670576702,-12.13734587856362,-1.5074353533353446,-2.1713295035609628,-5.117240856878276,,-0.42761113021531527
A277410,인산가,식료품 제조업,0.35470364203621013,0.18572091369601612,-0.1889296285957805,-2.0172770790101557,-0.0782035862865118,-0.1926387356774452,-0.4131934271328206,-1.4210812058275446,-2.0372484813032528,-3.2248082830839744,,-0.42783130268494163
