Symbol,Name,FCF_z,PBR_z,PER_z,ROA_z,ROE_z,ROIC_z,매출총이익률_z,영업이익률_z,총자산회전율_z,CFO_NI_z,Accruals_z,SalesGrowth_z,EBITGrowth_z,부채비율_z,이자보상배율_z,NIGrowth_z,SalesCAGR3Y_z,EV_EBITDA_z,유동비율_z,F_Score_z,FinalScore
A038460,바이오스마트,,-0.45878523470701377,0.12981262280361233,0.2165738576476399,0.04178034081100538,0.04460072616961667,0.25921945987936806,0.23661447415333495,1.248312569130156,-0.48038871794715443,0.06329581580857677,0.5330789676554408,-0.12922254368661776,0.19683683996160742,-0.14794081652703403,-0.9376517352215278,1.0367996676401878,0.026728895539042338,-0.443202768846056,0.8393738659906121,0.11978085717130509
A038500,삼표시멘트,-0.520278152381666,-0.5738358510584746,-0.2410396134013945,-0.061318457962745904,0.06943942516307355,-0.16389961290133803,0.14746107997119245,0.4612899152618553,-0.5903510957968009,0.14123263045763512,-0.2742314511839716,0.26962448990528814,0.0496811763948932,0.1359711405863918,-0.28469787840030875,0.01646826195876913,-0.010332011710793176,-0.3017660408077892,-0.34615791258357714,0.5637770317324261,-0.07564814633786673
A038530,케이바이오,,-0.4205334975314012,,-0.5261642657138995,-0.2067583181222712,-0.008215569386547458,-0.34205779187449115,0.12454058122994727,-0.9049214745049942,-0.13536752932524235,-0.19554820300005016,1.6340493260376237,-0.08501095664616391,-0.3567500508421109,-0.3570568461128457,0.1324427459591052,1.4981995513255146,-2.2864232385343524,0.6284502213893787,-0.6961025690669502,-0.13906821581776393
A038540,상상인,,-0.9550181949267004,-0.5899130709267756,0.07159428097313981,0.1423511913151742,,-0.15864638768423908,0.31964696430097234,-1.2367845772963848,-0.12510179702923904,0.7102673743804914,0.23124381377932882,-0.20903037683660322,3.0489598446948505,0.037367371930601884,0.17058253681544958,-0.11916268616941443,-0.0787243170739883,1.0578468037452595,-0.04698244987497232,0.12613868467316394
A038620,위즈코프,,-0.16630642121138292,0.2079458616490043,-0.21586226736651914,-0.05303231915008105,0.07817290111602142,-0.7790416109987746,0.1525353126572744,-0.5749557531677759,0.09722753045927407,0.23526421932965821,0.1841537756838451,0.1486536811635858,-0.758587417332324,1.4943798226174856,0.0030786472001484108,-0.143006871299291,0.5432644974768075,3.7037237561052154,-0.13591190504804979,0.2116681810465327
A038680,에스넷,-0.45702597356814617,-0.32104904666220313,-0.5398379728241036,0.05344932047572398,0.20118903957509668,-0.037954786232262734,-0.5764879689391038,0.12224531334706977,0.663225559296947,-0.010494346910531851,-0.29034824562723877,-0.021531656359176754,-1.070830537202055,0.44538340173695784,-0.5860623059801406,-0.34689169192243213,-0.21654887999841924,0.2805352346416687,-0.505114257537733,0.35352404712344127,-0.1430312876783321
A038870,에코바이오,,,,,,,,,,,,,,,,,,,,,
A038880,아이에이,,-0.026687044186358724,0.16196200479818207,-0.06058606217267004,0.07025378278941945,0.12939076803489125,-0.07563740432869666,0.029142658223951446,-0.726546633780213,0.07226385193834099,0.06385993024797444,-0.1806166095016436,0.05593540884573992,-0.23160316884329013,-0.14441881128910689,1.0672446454186646,-0.20709378525826927,-0.33559702731692304,-0.4164223109636007,-0.6645540394228072,-0.07472157088244291
A038950,파인디지털,,-0.5419537252407512,-0.14678887422013423,0.13686587142106096,0.044173204491536035,-0.0758439070578577,0.765774389342893,0.13365604236377618,0.038020748008163234,0.13632696584439918,0.06649131627972911,-0.26168823589499896,-0.06408439853148702,-0.46614796083890914,-0.08952173198979946,-0.1176105571363248,-0.3969176909813029,-0.013701713412604325,1.4933420490773484,0.2858035281618851,0.04874712208876955
A039010,현대에이치티,,-0.4976321285253283,-0.1055935692181082,0.22277229218804104,0.08698702824485387,0.276599342749654,-0.2538423683824526,0.2030895555233205,0.22411031733303952,0.07340275937011635,0.0684137551671513,0.05730637047243081,0.06347206226416731,-0.3405401572314351,0.07596551969185586,-0.06761892690223799,-0.06788908957613563,0.10510257494570953,-0.2017216768879698,-0.31405575673029273,-0.020614320815980015
A039020,이건홀딩스,,-0.42368544261574864,-0.4236808257395516,0.45136693783870835,0.4731198361471816,0.2575993409264011,0.2935402929645233,0.4156564888031966,-0.45111402543137086,-0.06420995911953976,0.4017205356310806,-0.3925825551482898,-0.27211504810047776,-0.045202407167109625,-0.6033898381297723,0.35492235355197815,0.058157616375754194,0.12072417199253233,-0.8410062168171272,0.5652915089366569,-0.006573012373735497
A039030,이오테크닉스,0.23254353297232955,0.065331143900927,-0.1475563570117159,0.6073340790917534,0.24382518786438476,0.07354190903249834,0.45747812154624595,0.31590478965549823,-0.10573261273831724,-0.05894879346938069,0.4587049216838716,-0.31660444313054226,-0.011434906620267124,-0.3191991017715836,-0.019253809958065443,0.1468543875596733,0.11844628675751544,0.15817109296990076,0.8958858799787291,1.0286391461402231,0.19119652272268392
A039130,하나투어,-0.5341045052035297,0.8982248653155116,0.5360480724700901,-0.3805237591863624,-0.6086466689892852,0.06132881360417556,0.770150981347521,-0.8756293915378243,-0.6861206114905869,-0.02343309657239301,-0.018986767754809054,0.32394011464719435,-0.4547176872435144,0.59205809880373,-0.5789940798104871,-0.4719099270659579,-0.8247499140298423,-0.13038850877539535,-0.36871039707161657,0.023524225118835673,-0.13758200717122732
A039200,오스코텍,-0.45162005243874653,2.9601446432565623,,-1.0189367824593003,-0.7605250189621565,-1.1529582483878937,0.5315779041224307,0.018495258050249784,-1.3878179909626212,-0.027390858245057863,-0.16961379651442385,-0.07904134180360967,0.762400246797924,-0.3674474569324258,,0.44930858143921526,,-0.041086873508887484,0.04134629530478163,-0.9942921750635868,-0.09926221566514977
A039230,에이아이비트,,-0.5745340580473344,,-1.0706791677860485,-0.3724394006083222,-0.12829806922416326,-0.45844792309244387,-0.8926255459719562,-0.9823669989586238,-0.12522499140913848,-0.23688543526627237,-1.0939161320715365,0.018146779539426422,-0.17193871796010676,,0.04779067467998046,-1.8733951427901447,-0.00024206405734279504,-0.11070269485284312,-0.6306994337559746,-0.509203430684285
A039240,경남스틸,,-0.010818473462920771,0.009720236651351957,0.22213098259121078,0.20456581366650176,-0.024248796033623104,-0.8857385223768949,-0.14051569259138516,2.460919919947017,-0.014289314452954388,-0.04852216680197078,-0.05057454259641764,0.04570522829063426,-0.2928543710273248,-0.15112923902875916,0.07318873171092095,-0.2675609872964915,-0.038147028090098574,-0.23974706275418042,0.6691553214075562,0.08006526514485113
A039290,인포뱅크,,-0.14652046625276546,0.15432047501910837,0.24121307873297546,0.1673867367233768,-0.1219622924652341,-1.7625378251582076,-0.035936449977723654,1.493955346179006,0.10030982553640459,0.006144628227774738,-0.147097213258541,0.8960397937747132,-0.3411176592785934,0.2527007419819582,0.19273869289638026,-0.2730778670076183,0.42092421215097847,-0.464367385741103,0.3204170546060944,0.05018596982573599
A039310,세중,,-0.6369435192105419,-0.25389721483592237,0.3911458878840253,0.24326330660714723,0.04653568275999612,-1.026310077945988,0.129876148440405,-0.8122710139731364,-0.13187994156656943,0.27661222639919186,-0.6870575611966173,-0.13454366813588756,-0.24136972479153748,-0.4197577703020435,0.2650347629884157,-1.2475787349372407,-0.41016820110876945,-0.2664333904266026,0.9165441909190841,-0.21048413749645214
A039340,한국경제TV,-0.6094204518777534,-0.34868278351791376,-0.6846226712506088,1.1540731741172516,0.6526690950684205,1.6782726207110685,1.4824871791581513,0.6978105384100014,-0.5421132796828094,-0.08279263776999023,0.3661386420005899,-0.37894303742222096,0.0008281481442024702,-0.8883129598502743,-0.34160648931817583,0.26237756196589135,-0.32952897158639766,-0.1477300255223689,0.7960332032968643,0.21008211947426214,0.14735094872740953
A039420,케이엘넷,,0.16443022474011712,-0.4824779960432573,0.9638350653018324,0.34102914405284074,0.9456556456603598,-0.6379341643973092,0.5335936816998885,0.7955311756253,-0.3895677829312125,0.5372309459723604,-0.3596383940510057,0.2840436306167214,-0.8914662427973915,1.2240786042187557,0.30084801815748885,0.1948861034580053,0.17985111227449344,0.5056074837508507,0.5803706382397414,0.2521003628183463
A039440,에스티아이,0.05815378994763511,-0.33938662520062346,-0.2520862323742184,0.4687405940125225,0.2689742750213738,0.12478462437508635,-0.14883658089711432,0.2133267087923317,1.1494683156479806,-0.1536131210769733,0.3675180408244998,-0.17566090539898227,-0.00909702712648256,-0.1995048612164958,-0.10381657305980807,0.13487552956446824,-0.13294678653606443,0.044649517156087344,-0.1851654613162548,1.1990370475769556,0.11647071343579621
A039490,키움증권,,-0.7366121566017739,-0.41242537468237134,-0.019164754543541274,1.3275132316823435,,-0.3929881193716702,0.8750652789380906,0.018103040537091757,-0.2550095113240626,2.471249303457784,-0.4417382962852052,,2.51625976332743,,0.07324516065323038,0.2600552737209209,,,-0.1258196378136916,0.36840951440675546
A039560,다산네트웍스,-0.04764436144984987,-0.5258649989494524,-0.3364497839430312,-0.17191378431353987,0.10449580970397614,0.0779410568830836,1.6658490567133206,0.1485840444178438,-1.216350374757134,-0.11325018117358963,0.08504744237586111,-0.4236622863792541,0.08056855575895722,-0.34770807143069193,-0.15052207481120636,-0.13278721329862023,-1.6102004961311813,0.09047816011788373,-0.22050679141665286,-0.11098370159408029,-0.15774399968386787
A039570,HDC랩스,,-0.20158055159192886,0.4885693808186981,0.11609225705060151,0.10157863395113269,-0.0310350853118054,-0.42475546876030695,0.21411744573034505,0.6512517614582426,-0.3657269709994424,0.15419086023602413,0.7647864618595078,0.1501448924043194,-0.18267965169538222,-0.32525310959261183,0.11791205607139,1.517779578792964,0.5729396490251838,0.035808820508691754,0.4142855301146942,0.1983382363194904
A039610,화성밸브,,-0.5609114357461847,-0.20713078394551124,0.2237099343551376,0.18028922495919364,0.04894525158301715,-0.264320352093341,0.21227878263668032,0.04141940472089617,-0.05523261293091571,-0.027780009673472786,-0.0649705704806847,0.014536099692412133,-0.2528294597418012,-0.11748092306780063,0.13607764757522078,-0.06498976369309473,0.03313271508779036,0.6780674215367858,0.9626599910453616,0.04818266114840467
A039670,스포츠서울,,1.7632839310181134,,-0.5320937820038047,-0.511472502982273,-0.56818043245426,-1.746156131730128,0.09764306922383088,0.8495862372953401,-0.21282623261362477,0.11388543316444195,-0.4109967605790204,0.07238978053414673,0.6771552853614597,,-0.5226145463999331,-0.6073281575027822,-0.22218289985401982,-0.32079435888865643,-0.08430130900380854,-0.1273531398479399
A039740,한국정보공학,,-0.43563946937784975,-0.3414270570780973,0.37741868758014546,0.2793352060961754,0.04739804835997776,-0.5660334786132698,0.19575025500765028,0.766972193890019,-0.20867245927129682,-0.09542272995768997,-0.4690072606441824,-0.07141744045992049,-0.16163259004907912,-0.23127951184957904,-0.026623734514330134,-0.6381774827514884,0.06516124230173803,-0.32646616870098616,0.014500562746036024,-0.09606648354136986
A039790,위노바,,,,-2.5167899485963,-1.5400072118797608,-1.4359892723307268,-1.7001058465009846,-1.3356595564616918,-0.6167420766183417,-0.012205398488055902,-0.08251742840138039,-0.43483041156295116,0.1234856296595545,0.1337484350566395,,0.3798414036317317,-0.5167152349043735,-0.14167229378447435,-0.6295595760979843,-0.2285040917203566,-0.6596389299374659
A039830,오로라,-1.0,-0.9210620866318858,-0.4740293254705956,0.09860072047148771,0.2760396769501701,0.011643168244761323,0.6344698664043745,0.2606155774939386,-0.0888478300290324,-0.1434535270638587,0.7080405504679458,0.17970059315477252,-0.011115276083095002,1.5743552892950863,-0.43477604500069306,0.14948575781508502,-0.16456228634843637,-0.026815104117953282,-0.5989024265965285,-0.20521441645478214,-0.008791356174961969
A039840,디오,0.8569682144456173,-0.360523532060773,-0.17859447842022969,0.22229119342683915,0.1979096501515544,0.12086482125269865,1.1557057265399564,0.23953077522339164,-0.42428413077358756,0.20097798569221229,-0.2114819055353336,-0.1213917705130283,-0.07340476177082537,-0.11755921961381079,-0.2947803497669632,-0.07831369378308363,-0.12010472592984964,0.21840015629740914,-0.6270508986873611,0.24655244758412986,0.04258557518794816
A039860,나노엔텍,,-0.12565901349811423,0.08512694774783414,0.30202541311070463,0.2752015087634879,0.06604883330162921,0.46247995739855075,0.23042849095453125,-0.14434488743941573,-0.04028136338866775,0.004373254046818678,-0.3270310048030571,-0.08088464744091124,-0.2162706709301804,0.04358144008413433,-0.1084568098556042,-0.3149575324576281,0.9461937519360021,1.0292640521540097,-0.1401921000345868,0.10245503261313353
A039870,피케이엘,,,,0.7291722636693952,0.47027811803567693,0.3442951469244753,-0.023756416602953866,0.6004243557449961,-0.4271647578234467,-0.0718115881854578,0.3098728293656728,-0.06912115284275296,-0.031236132070645184,-0.7033728138162317,3.4640908544917695,0.17520584284815519,-0.5533330655585608,-0.4050439875119533,0.6725112642728974,0.9100760984485733,0.31712275643468296
A039980,폴라리스AI,-0.5137025380809647,-0.8264050508531074,0.07466880449116446,-0.028734755043935436,0.06378017351959138,-0.132103732092901,-0.08489722924267451,0.051842348367213215,-0.3673390165347954,1.5868132037849279,-0.259421497454128,-0.8880066799820803,-0.4608698587162278,-0.5109307484124176,-0.5570346864545377,-0.15863168145813653,-0.39358938974707386,-0.2540666250934038,0.6072967347075542,0.12323565728245135,-0.14640482835067406
A040160,누리플렉스,,-0.5742114380532493,-0.011711912051382695,0.24776146602665347,0.14628484269836126,0.1417157107392649,-1.0553841238661306,0.15067393911621527,0.271422119767552,0.5477547140105935,0.0026225288542517746,-0.06726090362933258,1.8610652477341114,-0.014495957406322821,-0.380547643712162,0.15834590521873748,-0.5237021826905222,0.048520083469415255,-0.5871578572475972,1.1269381359578545,0.07834908815454272
A040300,YTN,,-0.9402123370666814,-0.5622378896538013,0.5477438075752831,0.39747936443152865,1.02772625002654,-0.783801522420712,0.34083599568305667,-0.5319448792851195,0.14320351376201806,0.19504951565731674,-0.4286795396597571,-0.19440384288412024,-0.32111926538757696,-0.266584780074435,0.0693979030011533,-0.4356416078042209,0.006426908882653015,2.532054479797617,0.8229050971364745,0.085168272195643
A040350,크레오에스지,,0.5006676121358241,,-1.720362069945038,-0.8777844866109584,,0.058021640160287095,-2.7140346546131178,-1.230864984788264,-0.10761562439258614,-0.41052607200032143,-0.542728292577004,0.03052740625586911,-0.29462499416551463,,0.15892792733772962,-0.6406023442575018,-0.36276647622894237,-0.5951945282022474,-0.24738551697107902,-0.5622715911789291
A040420,정상제이엘에스,,-0.2631628222825581,-0.7359426856322538,0.8362405025348948,0.6783688912311803,0.38827707356731755,-1.106564526758642,1.085557633107017,-0.0778938214114213,0.031841395816742855,0.63417277127132,0.01265268467964111,0.011181331978417827,-0.931529353020606,1.4280846494631743,0.015266545024452164,-0.30735497732809464,-0.39758830159075087,-0.31204282184719634,1.2153887312131009,0.11605015263240714
A040610,SG&G,,-0.8904184343849918,-0.41933695226679973,0.8136602330523307,0.14097030914687628,2.0228027598063774,-0.19820774483735873,0.14080812547485286,-1.8818504860835255,-0.052399857721075506,0.22644061723283093,-0.2528602457728193,0.03932503325316939,-0.5856957602033537,-0.15943535142562668,-0.6070471915973451,-2.1844939220742754,0.12487558531984523,-0.5213331949967591,0.19698207696001793,-0.2130112842693489
A040910,아이씨디,-0.12007918962918372,-0.41716525429402734,4.790810972708299,-0.5588644791653867,-0.2884452731847909,-0.3043080201949281,-0.6305871786818334,-0.42545636335035125,-0.6078866231156769,0.9739001585227204,-0.364768143800091,-0.6080586016975755,0.017361636049126605,-0.24794144781569946,-0.16365418268290216,-0.5125598606593017,-0.948989740371328,0.0827169471191113,-0.07032039874473041,-1.1157442116389038,-0.07600196273137264
A041020,폴라리스오피스,,-0.3794100934940121,-0.3091537163034351,0.6322310120870469,0.34342768005594415,0.09381014925111697,0.41256610690492956,0.1551781861874188,-0.422943136463118,-0.47495097139042514,0.24310466195513247,0.7081622291191744,0.23614087972324502,-0.2814807208505033,-0.37049632980584746,-3.126674809074054,0.4106973262190008,0.2978085143386767,-0.14760573193967955,-0.05203628855135841,-0.10692763431740775
A041140,넥슨지티,,0.07532855670886172,-0.15086635260023537,0.6590800511234083,-0.011839517396788034,0.15099528025198203,0.30704423798721314,0.2883858713166542,-0.6763708961073442,-0.12349227425497863,0.09176782026566872,0.3876105857297403,-0.021646297199463205,-0.19290973244431472,0.7037707102595265,0.3655890953149844,0.0744754862694275,0.22860464238908415,1.705417850676727,-0.05975257475356632,0.20006276544929405
A041190,우리기술투자,,0.1102047337810307,-0.2684269851586127,2.1348705848906224,1.7547373612056303,,-1.6191154542881865,0.14961816552966345,1.451759790223586,0.059307228248513144,0.08275571360030733,1.4098446914983345,,-0.8821100413048151,,-0.2188095853384671,3.0403751499065894,,,0.7292588267457584,0.5667335842528539
A041440,현대에버다임,,-0.5587850371768663,-0.18352821624285143,-0.010199702297526045,0.058747149697325994,0.011001114448728271,-0.44907366723059144,0.12444021180874536,1.6385050010716675,0.04227001176124843,-0.18918435836664438,-0.14420293742184362,-1.710831069426039,-0.21730658668992997,-0.09411876783203449,0.004265787081275336,-0.05783678333311352,0.038390484681064076,-0.16744614478570943,0.2879728639338308,-0.08299582349048755
A041460,한국전자인증,,-0.137671879859388,-0.13804632574050898,0.3611452101251455,0.19476250609626525,0.1426307437981066,1.0676829980980227,0.16685012918377096,-0.19083714773628122,0.08060583662645801,0.005405961269214023,-0.20270308594481193,-0.06065992315667645,-0.2229289578445405,-0.23840711187318422,0.002782079041181241,-0.20329482744842942,0.1670141617615981,-0.5997913922490691,0.1294440899434471,0.01705174021527999
A041510,에스엠,0.5300948171635057,-0.09934965449363171,-0.445531880210219,0.711456210325601,0.5441230504906116,0.4107143428654714,-0.052577853856140146,0.5967457480835578,0.09966347361279089,0.19138904081516625,0.5152760077506396,-0.20603045059876637,0.14131827950698675,-0.27206449123184506,-0.2693969498290751,-0.1364590706626906,-0.18301302553949772,0.1435825975232734,-0.14071148452684162,0.6619984408388218,0.13706135740138597
A041520,이엘씨,,-0.6975039859335933,0.19784830786599739,0.10425827132156522,0.16742077042122375,-0.11288213559982345,-0.3692238790903093,0.1680771537444232,-0.4188936527498261,-0.2203164152444084,-0.42510704031552127,-0.8288369087450351,0.15161234779255614,-0.21143752397431345,,-0.1696611707632746,-1.2246424007199275,-0.07834336301615023,0.7151246079084069,0.4264435267894546,-0.15700352723936417
A041590,플래스크,,2.323553681998529,,-2.971180754557112,-3.044594270220022,-1.9659451356475464,-0.15218575048839253,-2.7438564513253105,-1.452121233005632,-0.19320184969869614,-0.7729731504661269,-0.696315836867179,-0.3518491466882845,0.7854697632571327,,1.6166047342461483,-0.2508211945679779,-0.9754086997531245,-1.403736048290097,-1.4844788366171981,-0.8078258928641701
A041650,상신브레이크,,-0.6996558000271061,0.9959279535962248,0.07464297404632166,0.11998125094934924,-0.13320978205704417,1.2170471504941993,0.21363232100971152,-0.21823133762762315,-0.18855930524670547,-0.0293450837678905,0.13166778158882272,0.9925086926934074,-0.09121329318646161,-0.17135959187795954,0.7740651911351192,0.019513170350163755,-0.11281892678005377,-0.33097802236040513,0.18604030692520157,0.1447187184135406
A041830,인바디,0.2153508845230944,-0.4659318934510168,-0.452698087812814,0.7301533548959488,0.4128873645818068,0.39412926335611714,1.31289700284446,0.27721415868021965,0.3165378346329818,-0.02822608007226053,0.36593708012229653,-0.0858254913809688,0.06397767405477235,-0.2197377573029622,0.07265030277465173,0.06327553549253256,0.0027446862146954954,0.060780689698243316,0.9801096263926249,0.6164455019478045,0.23163358250961136
A041910,폴라리스AI파마,,-0.6456163125719948,-0.25922871413209986,0.18205797984567362,0.23539287574735643,0.17435636257900478,-0.6192216283923007,0.13395666347813656,-0.10018824179488849,-0.049377332262345974,0.1736302059353294,-0.07860729552854127,0.03865408262331569,-0.7601663241453519,0.033279551996892746,-0.09342993513373492,,0.041047955582870735,1.1653857410030881,0.5051553302732091,0.004282275839089966
A041920,메디아나,-0.15152906038398767,-0.5277777296401408,-0.43241041221000126,0.5125243568235788,0.3358445686498195,0.3615068544243334,-0.0032261808295097386,0.25076650194767064,0.31654922515258266,0.036469422967716124,0.024990317166084203,-0.07360362427013843,0.03327074926839111,-0.2163032557316998,0.5464669328697034,-0.09614700928521498,-0.1838163081631803,0.07643063828385636,1.000854563165395,0.8237944010563135,0.13173274756307857
A041930,동아화성,,-0.2728637990563468,-0.34251442086717193,0.47246541874037346,0.5223402079745826,0.22061427389804755,-0.4475055692926977,0.21587173394398204,1.4693964739664853,-0.03121860023705506,0.015180361961051483,0.20862982958741505,0.1805534833248422,0.3627567324324495,-0.17766826513659617,0.2958745707508723,0.15254389672379512,0.017301058522268365,-0.45866154692240846,0.9054861802746613,0.17413589582045003
A041960,코미팜,,0.7408147308486818,,-0.05405876410483083,6.857267997544918e-05,0.10585932167540914,-0.3472575393937258,0.13026828474670946,-0.5324501391463522,-0.15779069347424426,-0.039745909081152254,-0.07833072768812002,0.16423555681206883,-0.009859033467658262,,0.10169679770143285,,4.066474301071888,-0.44763018315088043,0.34513293980218457,0.2492142197394616
A042000,카페24,-0.5663136021529646,-0.06576127757914375,0.7016531846870684,-0.6770733808218448,-0.8253200090468676,-0.1626608837573609,0.7674995264932917,-0.28865002121841227,0.06461235040058934,1.333027551004532,-0.13359855395905829,-0.19343633711797992,-0.8455058066532741,-0.028467395550962216,-0.4524150746169641,0.46047186777391813,-0.08878503956933574,0.29153114848659695,-0.7448217654592172,-0.16230009510194496,-0.08081568068796671
A042040,케이피엠테크,,-0.3977016271155111,-0.3571967406435607,-0.45645447107411435,-0.1990358357646311,-0.05650647350393489,-0.9939157096946584,-0.0782253799370992,-0.8513284493317913,-0.18530625085973093,-0.24832534081475655,0.2709545749526975,0.10179102104345933,-0.3293150563416623,,0.01334858477721796,0.5577623564742694,0.15899416754934795,-0.5559595673212951,0.036289096996853974,-0.19834061670049444
A042110,에스씨디,,-0.6631650801898096,-0.3409598965555308,0.1600727458287954,0.138393602617695,0.2465716696431142,-0.403136901834285,0.18443684444189556,0.6391638422762064,0.12872835057889567,-0.169464447731808,-0.3591678843926391,-0.01562967077301697,-0.6320390005252198,4.159086005223896,0.035377039582149376,-0.5024446940259989,-0.06710910107543681,0.05849641477696258,0.8368819111364858,0.18074167100012373
A042370,비츠로테크,,0.08753076681792848,0.0456793085334753,0.07080410533712818,-0.013052696183047219,-0.22110355545594254,-0.5743527488767918,0.025329784297705896,0.07234229782124646,-0.22198152069309285,-0.2178975931389908,-0.18633230634196882,0.05453522586856794,-0.6315832989129694,-0.15699851420173844,0.025139109437408703,0.06600080010014397,-0.042791618384365494,-0.059151372142451225,0.33330913326796413,-0.08129340488683102
A042420,네오위즈홀딩스,,-0.5552876592099828,-0.17699298903488248,0.2390940200588776,0.11634290879912312,0.07337145391067568,1.0676829980980227,0.14798561292993337,-0.6196952342799132,-0.15934993182180462,0.7149789896024918,-0.20916108873494368,0.13720434085180247,-0.2738332791311254,0.04551884564396136,-0.1582547374485874,-0.22322578222781067,0.18159178074454022,-0.06766641539363526,-0.2368681209546493,0.0022860901264259684
A042500,링네트,,-0.7208863827570632,-0.5520861912702496,0.6415541244442639,0.4343315870276417,0.18123885423495997,-0.5437915228647775,0.37908540058823864,0.5269769045195284,-0.006642449418356418,0.16348302006893722,0.1261222016656479,0.060055440760885835,-0.3001372341736203,0.6823456113428717,0.19509374246713154,-0.017580094159013283,0.03676483147129463,-0.229954190261811,-0.07726728887825522,0.05151086130569764
A042510,라온시큐어,-0.31304452082196416,-0.04103285496572457,-0.24721072908273264,0.3616969860917387,0.3054012305526277,0.06992374158856002,-0.1856673670347382,0.1406208340510141,0.03786903962790041,-0.10924821158839922,0.06769659771699012,-0.14202293903755783,-0.47030710479827076,-0.09142475146358277,-0.2892430707715499,-0.2085578077186939,-0.026946991562921577,0.7004790661323591,-0.32158699735243684,0.4701941882060641,-0.01462058311156592
A042520,한스바이오메드,-0.17717008363165104,-0.05410424809444623,-0.19195538840796902,-0.18072069193125992,-0.2892869025885259,0.11371332980289257,0.5316389906664687,0.13022884961259554,0.06744447070462162,-0.027292005844217707,-0.027638847137390964,-0.07850951609530028,0.26685577898085383,0.9143166391632103,-0.24713073514189934,-0.1938497214135141,,0.031195470352202315,-0.513475166925326,-0.4152525944964827,-0.01794696696974412
A042600,새로닉스,,-0.13714363135773014,-0.2445076272021587,0.5052920668773151,0.32108375917427256,0.025708090710476177,-0.6958064093490318,0.16419111534471775,-0.12129753225411605,-0.1158742958865887,0.10409529527213938,-0.07930716320891766,-3.2932179042044485e-05,-0.07944155695056822,-0.14952112158337827,-0.44105504487395675,0.028028085755624745,0.27866865407717784,-0.5326008458718935,-0.12411541844601955,-0.06808613220798305
A042660,한화오션,-0.7440278553641686,0.09422417275370167,-0.32201193250158944,-0.41179634374122714,-0.8682681334737229,-0.643478204856932,-1.4186099069320004,0.16892800159346388,-0.15559873694648804,-0.7885790394264776,-0.056867589410293164,-0.3074774932092494,-0.41394798078580575,1.505277792228304,,-1.15406392439653,-1.1799296456867283,-0.4954683137571518,-0.444878296259614,0.07429826759530885,-0.3980144822409053
A042670,HD현대인프라코어,1.0346424820282003,-0.44697654986908936,-0.34685918941341193,0.3076489294218159,0.33437335970280807,0.07135123300431717,-0.0035837943835749556,0.21057513144712173,0.4483973817163514,-0.02746563032135715,2.743432926664719,-0.23709178405014153,-0.0028373432246833912,0.2067211254227139,-0.11890085465506328,0.0655962297248039,-0.7077819979996152,-0.011352781015522046,-0.37024599326771696,0.7957143289263287,0.19726786049295023
A042700,한미반도체,0.36584664912556963,0.931388636047644,-0.21895809810632957,1.9495422505210065,0.9038619819948535,0.18050880986030915,1.3523131736905227,0.5053358381924898,-0.16708598805844388,-0.05309387357616582,1.3598222083021099,-0.5572798948607227,-0.017310781852038794,-0.2973075740395793,0.5169201782206486,0.11372770227784738,0.2218023354602363,0.4325032449577755,0.3040472029448161,0.28106838529843176,0.40538261932004904
A042940,상지건설,,-0.08761803897761931,-0.2981897871896659,-0.49398260611552125,-0.7710664218304597,-0.5252776967793236,2.6568826572329702,0.27784352884270214,-1.1421344713953283,0.008221869803397758,-0.06709684894500341,2.140772933161207,0.2896030348046252,-0.22075098409857077,-0.2645156307761776,0.23556827939213928,0.03784510603243918,-0.09942148816688322,-0.06138178167893605,-0.5575533358276995,0.05567096407833117
A043090,더테크놀로지,,-0.07899744107957925,,-0.8179993275878937,-0.45443815220927525,-0.1789124885474118,0.5734641885745673,-1.1261445661366054,-0.997514112579181,0.030510385501605213,-0.15000725512951865,1.9903791826108155,-0.5136115049339673,-0.23129361946354057,-0.10720672557634595,0.0898483013842732,0.03448564412669608,-0.0657773796401408,0.09421984333787121,-0.8939235613011706,-0.1557176993693779
A043100,알파녹스,,-0.46379518668222364,,-0.6847443642002253,-0.32181354974056786,-0.19413021425051943,-0.11794847133417431,0.1278493296752938,-0.36583437115072753,-0.09332001154197918,-0.14609082364333217,-0.1294570822689253,-0.1877705067302289,-0.09680365360294645,,-0.2932495650105666,-0.17675892059168807,-0.07453774680851068,-0.5405101819941986,-1.3632495144861896,-0.3013038137859829
A043150,바텍,0.07055873093712976,-0.4368709162202058,-0.46802450686979435,0.6335774912317783,0.45090575634633895,0.3863154963064422,0.5757095353486058,0.26251441747767496,0.5769016930427501,-0.06412128677414174,1.1313220826885986,-0.12406661210747588,0.05645587629606791,-0.1771903854121816,-0.20279535104566127,-0.4941072142277005,-0.0030243563412877183,0.05371286490427917,-0.2495276202985556,1.1382763849185022,0.1558261040100582
A043200,파루,,-0.4394091250843908,,-0.648650604176865,-0.5479866047677597,-0.5586538352900816,0.06688724276626244,-0.22906203507261377,-0.3696843142341466,0.3063606701872135,-0.1553886399454764,-0.2613392379509145,-0.08566789135706758,0.2537941146562276,,-0.15385087431981484,-0.4994158369062242,-0.4397799642039533,-0.4542730560870056,-0.6585676086655358,-0.2867463294383615
